SCHID,C0196,C0198,C0200,C0202,C0204,C0194,C0560,C0562,FR_LVEL,FR_SIZE,FR_URBAN,INVASIVE,C0190,C0284,C0288,C0308,SVINC08,FR_CATMN,FINALWGT,REPWGT1,REPWGT2,REPWGT3,REPWGT4,REPWGT5,REPWGT6,REPWGT7,REPWGT8,REPWGT9,REPWGT10,REPWGT11,REPWGT12,REPWGT13,REPWGT14,REPWGT15,REPWGT16,REPWGT17,REPWGT18,REPWGT19,REPWGT20,REPWGT21,REPWGT22,REPWGT23,REPWGT24,REPWGT25,REPWGT26,REPWGT27,REPWGT28,REPWGT29,REPWGT30,REPWGT31,REPWGT32,REPWGT33,REPWGT34,REPWGT35,REPWGT36,REPWGT37,REPWGT38,REPWGT39,REPWGT40,REPWGT41,REPWGT42,REPWGT43,REPWGT44,REPWGT45,REPWGT46,REPWGT47,REPWGT48,REPWGT49,REPWGT50,IC0110,IC0112,IC0114,IC0116,IC0120,IC0122,IC0124,IC0126,IC0128,IC0130,IC0132,IC0134,IC0136,IC0138,IC0140,IC0141,IC0142,IC0143,IC0144,IC0146,IC0148,IC0150,IC0152,IC0154,IC0156,IC0158,IC0160,IC0162,IC0164,IC0166,IC0168,IC0169,IC0170,IC0171,IC0172,IC0173,IC0174,IC0176,IC0178,IC0180,IC0182,IC0184,IC0186,IC0188,IC0190,IC0192,IC0194,IC0196,IC0198,IC0200,IC0202,IC0204,IC0206,IC0208,IC0210,IC0212,IC0214,IC0216,IC0218,IC0220,IC0222,IC0224,IC0226,IC0228,IC0230,IC0244,IC0246,IC0248,IC0250,IC0252,IC0254,IC0256,IC0258,IC0260,IC0262,IC0264,IC0266,IC0268,IC0270,IC0272,IC0274,IC0276,IC0280,IC0282,IC0284,IC0286,IC0288,IC0290,IC0292,IC0294,IC0296,IC0298,IC0300,IC0302,IC0304,IC0306,IC0308,IC0374,IC0376,IC0378,IC0380,IC0382,IC0384,IC0386,IC0388,IC0390,IC0392,IC0394,IC0396,IC0398,IC0400,IC0402,IC0404,IC0406,IC0408,IC0410,IC0412,IC0414,IC0416,IC0418,IC0420,IC0422,IC0424,IC0426,IC0428,IC0430,IC0432,IC0434,IC0436,IC0438,IC0440,IC0442,IC0444,IC0446,IC0448,IC0450,IC0452,IC0454,IC0456,IC0508,IC0510,IC0512,IC0514,IC0516,IC0518,IC0520,IC0526,IC0528,IC0532,IC0534,IC0536,IC0538,IC0540,IC0542,IC0544,IC0546,IC0556,IC0558,IC0560,IC0562,IC0568,IC0570,IC0572,C0116,C0120,C0124,C0126
14,2,4,2,1,2,2,3,3,2,3,2,0,1,3,2,2,1.0,3.0,16.017388778224756,16.48780059258877,16.45864998613105,16.473016149775564,16.486420936195746,16.330272097452106,16.37239358205768,16.379463349527022,16.40389634101302,16.39522678151499,16.55086820086702,16.41755752710935,0.0,16.358103069283835,16.422951537467956,16.263252994907695,16.216388829612182,16.43006915669479,16.391720037385443,16.384082939781415,16.33881485830307,16.359859514315403,16.257735275950473,16.316684395168927,16.21959634830823,16.22298889810852,16.412371067595046,16.386717388881085,16.485388730245184,16.409692246444187,16.29109916266151,16.329647794293226,16.334543028000834,16.313702701087486,16.32627124899769,16.243014761620465,16.361330133332675,16.27508627716315,16.246943080660724,16.123540785628673,16.420609998546194,16.33198072662903,16.282927093866203,16.321054816655572,16.350364721371687,16.234221209295935,16.238592948270117,16.431907047157637,16.450318396265267,16.34414100920321,16.10285866635931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
17,2,1,1,1,2,2,1,1,2,2,2,1,1,3,3,2,0.0,4.0,21.16102588185604,21.61953931919278,21.673543623739572,21.858806887554785,21.802271744973627,21.5411835407021,21.808182836542166,21.752824977040923,21.736068703623754,21.59454773554477,21.767103932062188,21.88845031767811,21.631691230964737,21.258833989368863,21.47863573914524,21.64865191422605,21.48777249705929,21.62552244645614,21.514298951845163,0.0,21.540314009843154,21.747372942585038,21.57567202276445,21.303775578728963,21.235226351635518,21.33224310135001,21.52715045874755,21.605252648012957,21.590607573340556,21.544964836331065,21.59737217600378,21.540764159724162,21.43175482225562,21.598678189802435,21.46271370108343,21.55667758960684,21.435724213201148,21.700077699329512,21.232315357204456,21.376215910752506,21.63586427718366,21.51593639400254,21.685848724203993,21.548794825561995,21.610461569434175,21.612809335436825,21.81640787953428,22.039239620564924,21.818161430815902,21.558565234658875,21.48966015415524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0
18,2,3,3,2,1,2,3,3,3,4,4,1,2,2,3,2,1.0,2.0,9.440909447202076,9.678695436683974,9.653446279762191,9.472189827273134,9.597859890847195,9.726468647639784,9.627918363278322,9.803774914891635,9.59321821475739,9.73407533632347,9.502071739142082,9.583118321890069,9.639269036010162,0.0,9.398248373594095,9.563392658869896,9.530480357666786,9.669339662680889,9.617336110736915,9.671900168534565,9.605017897370109,9.53023788854328,9.50360493613249,9.688226475805784,9.616331457470434,9.647689087566121,9.607586639815665,9.677303648728275,9.551820113722883,9.664808201048253,9.711159531091877,9.66230102308512,9.622064912525971,9.673131301003254,9.538780111643765,9.583540740539293,9.725537782447889,9.782649203046676,9.7278698377298909,9.67647827601394,9.580132704749,9.749711876356738,9.807472552033943,9.794879226696013,9.689345399150639,9.665554532959513,9.509590674812966,9.667922969007957,9.643637546442278,9.602239976696545,9.496949986028625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
19,2,2,4,1,2,2,3,3,3,4,2,0,2,3,2,2,0.0,2.0,9.797339276191632,9.913235642247061,10.033251186776106,9.93816646945375,9.839991247847447,0.0,10.003443504707814,9.918057472180761,10.100287750160952,9.956741073208617,10.07330139377835,10.089361227099218,9.93176154013299,10.102986820000972,10.018035860908142,9.961208948492764,10.026899358539598,10.016432998041306,10.010541492373745,9.901060131893091,10.018846428390775,9.939207662279026,10.116541355199656,10.04365330306013,10.11219643884103,10.18048620767423,10.139207538738052,10.057856047359415,10.04797410008472,10.063892310342062,10.031309153067825,9.983497799395865,9.843515102705924,9.922815847294975,9.966758293236508,10.00583294224299,10.041654759991387,9.999560726581391,9.865582802234957,9.936089024787679,10.019671266275967,9.922789926141336,10.021383807278387,9.978961504060319,10.048678057788765,9.990451634919433,9.938726637421608,10.040496481137591,9.932924738008042,9.966983961710207,9.957612990672308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
21,3,4,2,1,1,2,4,3,3,4,3,1,1,2,2,2,0.0,3.0,9.637789375873535,9.778941891639622,9.747082205748558,0.0,9.737327922629698,9.892011458704491,9.82498438737013,9.90342339254306,9.7249214893153,9.833599978989229,9.707991661541191,9.743262479804693,9.898198974749203,9.81586382105908,9.50272891782669,9.678112319587104,9.721127080161452,9.839510852243132,9.897822036430712,9.835930504069685,9.910597099169628,9.77481789453438,9.961241872676911,9.921144014747956,10.049677642008012,9.946163588242824,9.738041852931474,9.938949927031874,9.863560053326314,10.058247569183147,10.150815827185053,10.007532307919478,10.121248373471456,10.013803009207859,9.953438863476384,9.966501278674112,9.876334334888602,9.897225946493482,9.819480367372803,9.858770425594264,9.710945018450861,9.92301603822271,9.777815352401353,9.803859444067763,9.7566000702125,9.67315248046086,9.66899331042603,9.732419880822814,9.695166731809797,9.770896961632896,9.673249193475929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
22,4,4,3,2,2,2,3,3,1,3,3,1,2,2,3,2,1.0,2.0,68.30467234514803,0.0,70.71854015262727,68.69332789482698,70.06084732529331,69.210725856214,66.64172786078893,69.0671001411969,70.15262214319324,69.40070937015305,67.00316034678283,70.27379249605781,70.78243346328917,70.66111595830144,71.04823097049378,70.25561131959047,71.85265803190998,70.46986479964966,68.36753994763471,71.60978835646792,72.287745866071,71.31973864956545,70.7466541610104,71.24466766024437,70.59612884313339,69.55697708868573,70.96488109055186,71.07763229936046,69.56980683052633,69.74637381619277,69.59018488151328,68.70110160317365,68.90788008231549,68.41716016659318,69.32682348767491,69.60540999506954,68.56887329156346,69.17664749706877,69.40842885265403,69.0371328278605,69.2103421026853,69.1232620528396,68.87533551967606,68.77291990567379,69.165045764496,69.31839771960429,67.93313109508553,69.36112579277682,68.99570794010712,70.41394319456859,70.30285270005042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
23,1,4,2,1,1,2,3,3,1,2,1,0,2,2,2,2,0.0,3.0,93.32211334609738,95.84935638766457,94.3665241871339,94.73871276040406,95.32540786438241,94.9791506206016,97.10382788537972,93.68593826640891,96.37342414360174,0.0,96.41993523856391,95.1471146854308,93.97856972534213,95.10103297252029,95.25072028370397,94.59009963851636,94.48027157424994,95.5488080831002,95.59896277751372,94.45227126080113,94.80081508053296,95.42947396495858,95.23770264725034,94.84945141701738,95.35198472882944,93.9269875580277,95.8025685027896,95.66480578093523,94.78280315097362,95.7408996467348,95.92054390039587,94.97721021710434,95.5443591941075,94.23705231181373,95.62166392400019,94.56562446577641,96.10650832770882,95.61576365742032,95.7564868451972,94.17754019572476,96.40174000001883,95.36103831267229,96.02000039302268,95.85226252151193,96.53119454577889,95.25437047028892,95.0229352223511,95.27175579217672,95.09350999035675,93.20939455056437,94.49522934922943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,11.0,0.0,0.0,0.0,6.0,10.0,18.0,2.0,2.0,2.0,2.0
25,3,2,4,1,1,2,3,3,3,1,4,1,2,3,3,2,0.0,1.0,26.545153269353126,27.31271214066029,26.97730471363639,26.890683083732302,26.96730274932835,26.9554360188821,27.466899804304493,27.10853753387598,27.30394907314796,27.580319440827875,27.288212892427026,27.275861831324995,27.196450462716413,27.190885889779118,27.47513546687242,27.297731544739282,27.217680380782635,26.990878175310428,27.37238644580099,27.334652669332087,26.887946123755786,27.252830583286425,27.32333465098903,27.0129814687585,27.22207703601736,27.003628163949735,27.180291636156653,27.064070833779862,26.400572983578325,26.941956039393254,26.91360815156038,26.761902843617904,26.90469218716106,26.98087448753532,26.42068554291683,26.963780045595264,27.146243577875577,27.141429351142293,27.094947428194267,0.0,26.65840416795267,26.98374515552647,27.25923250267657,27.110870367231954,27.083010047567207,27.073378582246264,26.950773999164905,27.036815969127673,27.389145925983474,26.680951233166486,27.4837792414023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
26,1,2,2,1,1,1,1,1,2,3,1,1,2,3,2,2,0.0,4.0,15.919842993659016,16.4369039022264,16.100283250715023,15.96298423727257,15.93544150358121,16.275954672396715,16.261797220878307,16.095909824238877,16.34567362840798,16.148153880635697,16.377496432261147,16.226805914073978,16.05767688405094,16.2987222236506,16.339542238989328,16.155387210264728,16.154956484476692,16.41942539735786,16.28953218041451,16.10394010352373,16.29896039382775,16.218645318838618,16.230540616686117,16.222368000758753,16.39650155800739,16.21586475679534,16.359101030273173,16.219284710655206,16.31774646659481,16.278095882672268,16.174899319982792,0.0,16.286104424515333,16.201513122420597,16.30871240356149,16.325546339056878,16.344545620582963,16.2398724163003,16.209078874706137,16.451433243590415,16.242541909982805,16.23063839046682,16.13137509712848,16.16386776194669,16.32764656929983,16.272807179736837,16.129003396723483,16.277185815415375,16.175635127953946,16.330728515255473,16.30505228058926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
27,4,4,4,1,2,2,3,3,1,3,4,1,2,2,1,2,0.0,3.0,60.419096339791146,61.631350788980626,62.11887616526392,60.14591363446105,60.40033924105537,62.26559539877106,61.668790201656336,61.70878438253412,61.91457676540835,60.920718261847014,62.43310808644417,61.59255177763995,61.94266418239718,61.94992425552939,61.08492968176397,61.32552018496865,62.379083787383415,61.77822077518637,61.61611774282348,61.39571217084633,61.571077732355505,61.21294539552714,61.99507929856644,61.575464763741934,62.378150117858105,60.03711895512185,61.47319324444458,61.17134444853797,62.732460482286015,62.53433059781382,0.0,62.23404924512631,62.33009518460596,61.95692545709572,61.643407515204984,62.348724544127705,61.506101818595546,60.84882309879697,61.405301493935134,61.70321386279926,61.92606461714937,61.66674603289426,61.153031288602136,61.319890670300694,61.698768841474575,61.12107540613516,61.37988143176842,60.98454740011698,61.50308532302876,61.56950523027282,62.46117830864879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
29,2,2,1,1,1,2,1,1,1,1,1,0,2,3,2,2,4.0,4.0,108.38191908278702,111.02385960917876,109.95082416121257,111.13588598348208,111.21951213798606,110.13455241218087,112.42270870824134,109.15606594430415,111.59850566980458,112.46980726180365,111.17603868305875,110.70127052456091,111.50613301874186,110.6097059208059,111.38902683545777,110.61723034512583,109.53792885788228,111.86527686221147,112.01493321087499,110.57112423205781,111.30098379730839,111.03389290834926,110.40847367247746,111.81343782359812,0.0,110.91237209086746,111.01895449388205,112.35261374364039,112.00829450488243,112.08130879607577,110.71090463327785,109.25431832846913,111.74413215319044,109.30058681851767,109.30672374384261,109.8146071095629,110.13983716267226,109.87365858068591,109.9368973012492,109.34480794874739,109.77916364985198,109.98988190908993,110.20020895324416,110.56122937715645,111.19704027346434,109.34227303162305,109.41773639274531,110.15024045169541,110.35470285349233,108.77401539078647,108.91187428866007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,2.0,2.0
